,neighborhood,post title,URL,price,longitude,latitude
139, (CENTRAL & WESTEND),1 BEDROOM EVERYTHING HEAT INCLUDED NO SECURITY CENTRAL & WESTEND,https://chicago.craigslist.org/wcl/apa/d/chicago-1-bedroom-everything-heat/7082112311.html,,-87.764056,41.867431
140, (4845 W. Rice),Austin apt. near blue line. 2 bdrm Apt. large living room 4845,https://chicago.craigslist.org/chc/apa/d/chicago-austin-apt-near-blue-line-2/7080178678.html,800,-87.745656,41.896031
141, (OAK PARK),Arts District Studio w/ ALL UTILITIES + INTERNET,https://chicago.craigslist.org/wcl/apa/d/oak-park-arts-district-studio-all/7083186359.html,925,-87.775824,41.872731
142, (Oak Park),Studio Suite for rent,https://chicago.craigslist.org/chc/apa/d/oak-park-studio-suite-for-rent/7066517917.html,875,-87.776666,41.893711
143, (Oak Park),VINTAGE ONE BEDROOM - 900,https://chicago.craigslist.org/wcl/apa/d/oak-park-vintage-one-bedroom-900/7074856345.html,1450,-87.777957,41.872658
144, (Harvard and Austin),Oak Park Studio $750,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-studio-750/7070574332.html,750,-87.774157,41.869131
145, (822 S. Austin),OAK PARK!Spacious Bright 1 Bedroom $925   Oak Park,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-parkspacious-bright-1/7073286435.html,925,-87.774157,41.869131
146, (822 S. Austin),OAK PARK!Spacious Bright 1 Bedroom $925   Oak Park,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-parkspacious-bright-1/7075038125.html,900,-87.774157,41.869131
147, (Oak Park),One bedroom available now - beautiful- spacious closets,https://chicago.craigslist.org/chc/apa/d/oak-park-one-bedroom-available-now/7084172614.html,1340,-87.782954,41.886428
148, (Chicago),"1 BR, 1 office for rent",https://chicago.craigslist.org/chc/apa/d/chicago-1-br-1-office-for-rent/7081905098.html,900,-87.732906,41.883834
149, (Oak Park),Studio Sublet,https://chicago.craigslist.org/wcl/apa/d/oak-park-studio-sublet/7069443245.html,899,-87.776724,41.896418
150, (Chicago`),Studio  Chicago/Oak Park Border   $750,https://chicago.craigslist.org/wcl/apa/d/oak-park-studio-chicago-oak-park-border/7069982982.html,750,-87.774057,41.867231
151, (Austin),Completely updated garden unit all utilities included. #G,https://chicago.craigslist.org/nch/apa/d/chicago-completely-updated-garden-unit/7083654669.html,700,-87.756116,41.903149
152, (New York),Just Renovated! Beautiful One Bedroom In Oak Park With Parking,https://chicago.craigslist.org/wcl/apa/d/oak-park-just-renovated-beautiful-one/7076098442.html,1100,-87.786058,41.881619
153, (Oak Park),VINTAGE ONE BEDROOMS FROM $975- - 458,https://chicago.craigslist.org/wcl/apa/d/oak-park-vintage-one-bedrooms-from/7072655060.html,975,-87.786608,41.881824
154, (Oak Park),SEMI-MODERN ONE BEDROOMS FROM $1125-1175 -400S,https://chicago.craigslist.org/wcl/apa/d/oak-park-semi-modern-one-bedrooms-from-s/7072653289.html,1125,-87.787702,41.881564
155, (Oak Park),Adorable Oak Park Apartment for Rent,https://chicago.craigslist.org/wcl/apa/d/oak-park-adorable-oak-park-apartment/7066655296.html,995,-87.784224,41.872209
156, (Oak Park),A wall of windows in Oak Park!,https://chicago.craigslist.org/wcl/apa/d/oak-park-wall-of-windows-in-oak-park/7069710505.html,950,-87.775569,41.901846
157, (Humboldt Park),1 bedroom apt for rent -1523 N. Avers Ave apt #2,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-apt-for-rent-avers/7066918718.html,1000,-87.7393,41.9025
158, (Chicago),APT. FOR RENT,https://chicago.craigslist.org/wcl/apa/d/chicago-apt-for-rent/7084945558.html,700,-87.7393,41.9025
159, (Oak Park),GREAT LOCATION ONE BEDROOM FROM $995-1050- 950,https://chicago.craigslist.org/wcl/apa/d/oak-park-great-location-one-bedroom/7072654520.html,995,-87.7877,41.8725
160, (Oak Park),Studio Within Walking Distance to Downtown Oak Park! - 645,https://chicago.craigslist.org/wcl/apa/d/oak-park-studio-within-walking-distance/7068198411.html,825,-87.791084,41.879742
161, (Berwyn),"Studios, one and two bedrooms available from $895-1150 in Berwyn-6301",https://chicago.craigslist.org/wcl/apa/d/oak-park-studios-one-and-two-bedrooms/7072656348.html,895,-87.781457,41.865184
162, (Oak Park),Comfortable 1B1B Condo for rent,https://chicago.craigslist.org/wcl/apa/d/oak-park-comfortable-1b1b-condo-for-rent/7076631061.html,990,-87.791158,41.886831
163, (Oak Park),Jumbo one bdrm condo for rent,https://chicago.craigslist.org/wcl/apa/d/oak-park-jumbo-one-bdrm-condo-for-rent/7069134516.html,1200,-87.7895,41.8925
164, (Park),Sunny and Renovated in the heart of Oak Park!,https://chicago.craigslist.org/wcl/apa/d/oak-park-sunny-and-renovated-in-the/7069806092.html,1050,-87.791705,41.88672
165, (Oak Park),Oak Park Condo Quality 1 Bedroom (excellent Oak Park location)-612-2S,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-condo-quality-1/7068202831.html,1435,-87.789724,41.872651
166, (Oak Park),Oak Park Condo Quality 1 Bedroom (excellent Oak Park location) 612-1N,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-condo-quality-1/7081413863.html,1410,-87.789724,41.872651
167, (Oak Park),Oak Park Condo Quality 1 Bedroom (excellent Oak Park location)-612-2N,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-condo-quality-1/7081416504.html,1410,-87.789724,41.872651
168, (Oak Park),Oak Park Condo Quality 1 Bedroom (excellent Oak Park location) - 616-3,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-condo-quality-1/7074862308.html,1450,-87.789905,41.872646
169, (Oak Park),One bedroom steps from Blue Line! - 618-3E,https://chicago.craigslist.org/wcl/apa/d/oak-park-one-bedroom-steps-from-blue/7070474590.html,1385,-87.789995,41.872643
170, (Oak Park),Oak Park Condo Quality 1 Bedroom (excellent Oak Park location) 618-1E,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-condo-quality-1/7074855791.html,1385,-87.789995,41.872643
171, (Oak Park),Oak Park Condo Quality 1 Bedroom (excellent Oak Park location) - 622-3,https://chicago.craigslist.org/wcl/apa/d/oak-park-oak-park-condo-quality-1/7072652416.html,1410,-87.790176,41.872637
172, (Oak Park),OAK PARK COMMUNITY ! RARE PRICE & LOCATION ! (Now Available!),https://chicago.craigslist.org/chc/apa/d/oak-park-oak-park-community-rare-price/7071158124.html,1720,-87.792458,41.888431
173, (Oak Park),LIVE COMFORTABLY IN OAK PARK! (NOW AVAILABLE),https://chicago.craigslist.org/chc/apa/d/oak-park-live-comfortably-in-oak-park/7073572499.html,1429,-87.792458,41.888431
174, (Oak Park),801-811 S. Euclid Ave,https://chicago.craigslist.org/wcl/apa/d/oak-park-euclid-ave/7079729175.html,,-87.792998,41.879744
175, (Chicago),LIVE/WORK. SPACE 1200sq ft,https://chicago.craigslist.org/chc/apa/d/chicago-live-work-space-1200sq-ft/7073652193.html,1000,-87.765722,41.908793
176, (Oak Park),"1bd 1ba with in-unit WD, modern elevator building",https://chicago.craigslist.org/wcl/apa/d/oak-park-1bd-1ba-with-in-unit-wd-modern/7081599675.html,1625,-87.79295,41.888413
177, (3353 W WARREN BLVD),Section 8 Welcome! Long Style Studio! ALL UTILITIES INCLUDED!,https://chicago.craigslist.org/chc/apa/d/chicago-section-8-welcome-long-style/7072819329.html,725,-87.7223,41.8804
178, (NORTH AVE & WALLER),1 BEDROO EVERYTHING BRAND NEW NORTH AVE & WALLER NO SECURITY DEPOSIT,https://chicago.craigslist.org/wcl/apa/d/chicago-1-bedroo-everything-brand-new/7078524734.html,,-87.768158,41.909231
179, (Oak Park),Parking Spot Available,https://chicago.craigslist.org/wcl/apa/d/oak-park-parking-spot-available/7081662773.html,,-87.795074,41.8841
180, (Oak Park),Oak Park Apartment 5 min walk from Green Line and Downtown,https://chicago.craigslist.org/chc/apa/d/oak-park-oak-park-apartment-5-min-walk/7067162124.html,1379,-87.794558,41.891411
181, (Oak Park),Oak Park Apartment 5 min walk from Green Line and Downtown,https://chicago.craigslist.org/chc/apa/d/oak-park-oak-park-apartment-5-min-walk/7071454526.html,1379,-87.794558,41.891411
182, (Oak Park),Oak Park Apartment 5 min walk from Green Line and Downtown,https://chicago.craigslist.org/chc/apa/d/oak-park-oak-park-apartment-5-min-walk/7075270918.html,1379,-87.794558,41.891411
183, (UIC/Little Italy/Rush),1 bedroom in heart of Little Italy,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-in-heart-of-little/7079101057.html,1500,-87.663241,41.8693
184, (Chicago),Subleasing,https://chicago.craigslist.org/chc/apa/d/chicago-subleasing/7068616893.html,1250,-87.666502,41.87042
185, (Chicago - Medical District),"Renovated Jr. 1B/1B -- Pool, Gym, Walk to RUSH/UIC",https://chicago.craigslist.org/chc/apa/d/chicago-renovated-jr-1b-1b-pool-gym/7069563208.html,1550,-87.666553,41.871632
186, (WEST LOOP/MEDICAL DISTRICT),"BEAUTIFULLY RENOVATED WEST LOOP 1 BED / 1 BATH - HWD, SS",https://chicago.craigslist.org/chc/apa/d/chicago-beautifully-renovated-west-loop/7081810885.html,1574,-87.666553,41.871632
187, (WEST LOOP/MEDICAL DISTRICT),"BEAUTIFULLY RENOVATED WEST LOOP STUDIO - HWD, SS",https://chicago.craigslist.org/chc/apa/d/chicago-beautifully-renovated-west-loop/7081811664.html,1555,-87.666553,41.871632
188, (Belmont/Harlem/Elmwood Park),Spacious 1 Bed/1 Bath Condo for Rent,https://chicago.craigslist.org/wcl/apa/d/chicago-spacious-1-bed-1-bath-condo-for/7070608219.html,950,-87.6578,41.8721
189, (Chicago - West Loop),"Stunning West Loop 1BD, W/D, High Ceilings, Gym, Yoga,Huge Space",https://chicago.craigslist.org/chc/apa/d/chicago-stunning-west-loop-1bd-d-high/7072377311.html,2250,-87.6578,41.8721
190, (Chicago - West Loop),West Loop Near Randolph Action! Best Priced!,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-near-randolph-action/7075051881.html,2080,-87.6578,41.8721
191, (West Loop),1 Bed 1 Bath In Emerald May 1st $2450/month,https://chicago.craigslist.org/chc/apa/d/chicago-1-bed-1-bath-in-emerald-may-1st/7076482590.html,2450,-87.6578,41.8721
192, (West Loop),Gorgeous 1 bd in Luxury West Loop High Rise!,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-1-bd-in-luxury-west/7078381375.html,2445,-87.6578,41.8721
193," (South Loop, Printers Row, The Loop)",Sexy South Loop 1 Bed/1 Bath in NEW Building with Gorgeous Finishes,https://chicago.craigslist.org/chc/apa/d/chicago-sexy-south-loop-1-bed-1-bath-in/7078527159.html,2430,-87.6578,41.8721
194, (Chicago - West Loop),"Incredible West Loop Convert. Studio.  Balcony,  W/D InUnit. Pets OK.",https://chicago.craigslist.org/chc/apa/d/chicago-incredible-west-loop-convert/7078964239.html,1950,-87.6578,41.8721
195, (Chicago - West Loop),Great on e bedroom!,https://chicago.craigslist.org/chc/apa/d/chicago-great-on-bedroom/7079328806.html,2705,-87.6578,41.8721
196," (West Loop, Fulton Market, River North)","New Luxury 1Bedroom in West Loop, Available Now! - MSN",https://chicago.craigslist.org/chc/apa/d/chicago-new-luxury-1bedroom-in-west/7079582416.html,2500,-87.6578,41.8721
197, (West Loop),Large Timber Loft West Loop W/D in Unit! Pets OK,https://chicago.craigslist.org/chc/apa/d/chicago-large-timber-loft-west-loop-d/7082373395.html,1800,-87.6578,41.8721
198, (University Village),University Village/Pilsen Junior 1 Bed in full Amenity Condo Building!,https://chicago.craigslist.org/chc/apa/d/chicago-university-village-pilsen/7074599513.html,1400,-87.659225,41.860468
199, (West Loop_234 South Ashland),ONE OF A KIND vintage West Loop studio w/12 foot ceilings,https://chicago.craigslist.org/chc/apa/d/chicago-one-of-kind-vintage-west-loop/7083186509.html,1400,-87.666929,41.877901
200, (Pilsen_1629 West 17th Street),SPACIOUS newer rehab in ideal Pilsen location steps to Pink Line,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-newer-rehab-in-ideal/7083188221.html,1200,-87.667272,41.858535
201, (Chicago),Sunny LUX 1br/1bath in West Loop,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-lux-1br-1bath-in-west-loop/7078589258.html,1995,-87.667984,41.878932
202, (West Loop),Beautiful 2 bed / 2 bath unit in West Loop,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2-bed-2-bath-unit-in/7079416200.html,2695,-87.667984,41.878932
203, (West Loop),Beautiful 1 Bed / 1 Bath in West Loop,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-1-bed-1-bath-in-west/7079418256.html,1995,-87.667984,41.878932
204, (west loop chicago),Luxury 1 Bed 1 bath in West Loop!,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-1-bed-1-bath-in-west-loop/7082773276.html,1995,-87.667984,41.878932
205, (Pilsen),1 Bedroom,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom/7083250893.html,850,-87.658882,41.858535
206, (Pilsen),Studio with IN-UNIT Laundry,https://chicago.craigslist.org/chc/apa/d/chicago-studio-with-in-unit-laundry/7069454949.html,1000,-87.671053,41.858432
207, (Pilsen),Spacious remodeled 1 bedroom and study with new appliances,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-remodeled-1-bedroom/7074034073.html,1500,-87.660305,41.857785
208, (Pilsen),1 bedroom with hardwood floors and balcony,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-with-hardwood-floors/7075433110.html,1100,-87.660305,41.857785
209, (1300 w.  18th street),4th floor! Bird’s Nest 1 bedroom + office $1050,https://chicago.craigslist.org/chc/apa/d/4th-floor-birds-nest-1-bedroom-office/7081861090.html,1050,-87.659204,41.858055
210, (Chicago),AMAZING REHABBED 1 BED/1 BATH IN GREAT AREA OF LITTLE ITALY/PILSEN!!,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-rehabbed-1-bed-1-bath/7070319281.html,1200,-87.666091,41.85702
211, (Chicago),AMAZING REHABBED 1 BED/1 BATH IN GREAT AREA OF LITTLE ITALY/PILSEN!!,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-rehabbed-1-bed-1-bath/7083304668.html,1200,-87.666091,41.85702
212, (River west),Luxury Jr 1 Bedroom MOVE IN SPECIAL $600.00 First Month Rent,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-jr-1-bedroom-move-in/7082556081.html,1981,-87.657723,41.878511
213, (West Loop/ UIC Med Dist),west loop LOFT - 14ft ceilings/ laundry in unit/ balcony / pkg INCL,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-loft-14ft-ceilings/7079486631.html,1700,-87.666753,41.880132
214, (West Loop),INCREDIBLE True Timber Loft in West Loop - AVAILABLE NOW,https://chicago.craigslist.org/chc/apa/d/chicago-incredible-true-timber-loft-in/7068028570.html,2050,-87.664593,41.88033
215, (West Loop),INCREDIBLE True Timber Loft in West Loop - AVAILABLE NOW,https://chicago.craigslist.org/chc/apa/d/chicago-incredible-true-timber-loft-in/7073241597.html,2050,-87.664593,41.88033
216, (West Loop),TRUE Timber Loft in West Loop - AVAILABLE NOW,https://chicago.craigslist.org/chc/apa/d/chicago-true-timber-loft-in-west-loop/7083437426.html,2050,-87.664593,41.88033
217, (1001 W 15th Street),University Village 1 bedroom plus office available April 1,https://chicago.craigslist.org/chc/apa/d/university-village-1-bedroom-plus/7070555925.html,1900,-87.651644,41.861568
218, (Pilsen),Pilsen - Cozy one bedroom,https://chicago.craigslist.org/chc/apa/d/chicago-pilsen-cozy-one-bedroom/7075439773.html,1295,-87.657652,41.857465
219, (Pilsen),Cozy 1BR/1BA Condo in Pilsen,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-1br-1ba-condo-in-pilsen/7081753102.html,1100,-87.670778,41.856495
220, (Pilsen),bike to UIC,https://chicago.craigslist.org/chc/apa/d/chicago-bike-to-uic/7072940845.html,,-87.657652,41.856914
221, (WEST LOOP/ DOWNTOWN),"FANTASTIC WEST LOOP 1 BED CONDO - BALCONY, GARAGE PRKG, OPEN FLOORPLAN",https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-west-loop-1-bed-condo/7074519733.html,2150,-87.664453,41.881432
222, (WEST LOOP/ DOWNTOWN),"FANTASTIC WEST LOOP 1 BED CONDO - BALCONY, GARAGE PRKG, OPEN FLOORPLAN",https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-west-loop-1-bed-condo/7083661877.html,2150,-87.664453,41.881432
223, (Chicago),1 bedroom apartment rental,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-apartment-rental/7077308533.html,1350,-87.654272,41.857981
224, (Cullerton and Wolcott),"Sunny Pilsen  Loft-style 2bed + office, piano",https://chicago.craigslist.org/chc/apa/d/chicago-sunny-pilsen-loft-style-2bed/7081840550.html,1325,-87.673044,41.854811
225, (Chicago - West Loop),"Brand NEW West Loop Luxury 1B, Near Restaurant Row, Blue Line, Grocers",https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-west-loop-luxury-1b/7072339343.html,2128,-87.650573,41.879074
226, (Pilsen),Pilsen steal 1BR (must be flexible); steps to train,https://chicago.craigslist.org/chc/apa/d/chicago-pilsen-steal-1br-must-be/7083725940.html,1000,-87.675953,41.855732
227, (West Loop),Perfect location West Loop Loft!,https://chicago.craigslist.org/chc/apa/d/chicago-perfect-location-west-loop-loft/7075177170.html,2000,-87.647566,41.876432
228, (West Loop),West Loop 1BR/1BA,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-1br-1ba/7083906917.html,2250,-87.651953,41.880299
229, (West Loop),West Loop Penthouse Loft w Parking,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-penthouse-loft-parking/7076762979.html,2300,-87.651953,41.880432
230," (West Loop, River North, Greek Town)",New WestLoop One Bed Available Now! - Mil,https://chicago.craigslist.org/chc/apa/d/chicago-new-westloop-one-bed-available/7069899131.html,2280,-87.649711,41.8793
231," (West Loop, River North, Greek Town)",New WestLoop One Bed Available Now! - Mil,https://chicago.craigslist.org/chc/apa/d/chicago-new-westloop-one-bed-available/7083971783.html,2280,-87.649711,41.8793
232, (Pilsen _2033 West 19th Street #1R),GREAT DEAL in prime Pilsen location steps to Pink Line available 4/15,https://chicago.craigslist.org/chc/apa/d/chicago-great-deal-in-prime-pilsen/7083129414.html,1000,-87.677314,41.855674
233, (West Loop / Greektown),Lux West Loop One Bed! GIANT bedroom closet and close grocery stores!,https://chicago.craigslist.org/chc/apa/d/chicago-lux-west-loop-one-bed-giant/7080790896.html,2359,-87.64582,41.875788
234, (Pilsen),1 Bedroom newly-remodeled (light/gas...),https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-newly-remodeled-light/7068664829.html,1200,-87.671153,41.853032
235, (West Loop),"Furnished Airy West Loop 1BR w/ Gym, W/D, by RR & Fulton Market",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-airy-west-loop-1br/7077615202.html,2890,-87.659167,41.884211
236, (Chicago),West Loop*Studio*No Security Deposit*Complimentary Internet*Avail NOW,https://chicago.craigslist.org/chc/apa/d/chicago-west-loopstudiono-security/7081726629.html,1425,-87.646877,41.877981
237, (Chicago - West Loop),"Luxury Greektown 1B, W/D, Multi CTA Lines, 1 Block from Marianos",https://chicago.craigslist.org/chc/apa/d/chicago-luxury-greektown-1b-d-multi-cta/7072328488.html,2400,-87.648121,41.879384
238, (Chicago - West Loop),"Greektown Luxury Studio, W/D, Block to Mariano's, Walk to Ogilvie",https://chicago.craigslist.org/chc/apa/d/chicago-greektown-luxury-studio-d-block/7072253170.html,1750,-87.648067,41.879339
239, (West Loop),"BEAUTIFUL TIMBER LOFT WITH 12 FOOT CEILINGS, GYM, LAUNDRY, HEAT INCLUD",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-timber-loft-with-12/7081588346.html,1800,-87.646622,41.87803
